"id","student_id","course_id","quiz1","quiz2","midterm","assignments","project","final","total","grade","status","created_at","updated_at"
"78435","554","55","4",NULL,"30","2",NULL,NULL,"36",NULL,NULL,"2025-05-09 12:02:09","2025-05-09 13:38:53"
"78436","554","56","7",NULL,"13","9",NULL,NULL,"29",NULL,NULL,"2025-05-09 12:02:09","2025-05-09 13:38:54"
"78437","554","65","6","8","21","25","22","30","112","C","pass","2025-05-09 12:02:09","2025-05-09 12:02:09"
"78438","554","66","4","6","11","19","23","51","114","C","pass","2025-05-09 12:02:09","2025-05-09 12:02:09"
"78439","554","67","4",NULL,"12","7",NULL,NULL,"23",NULL,NULL,"2025-05-09 12:02:09","2025-05-09 13:38:56"
"78440","555","1","3","4","18","18","12","37","92","D-","pass","2025-05-09 12:02:09","2025-05-09 12:02:09"
"78441","555","2","4","5","18","12","17","35","91","D-","pass","2025-05-09 12:02:09","2025-05-09 12:02:09"
"78442","555","3","4","7","22","2","20","49","104","D+","pass","2025-05-09 12:02:09","2025-05-09 12:02:09"
"78443","555","4","7","7","20","27","12","28","101","D","pass","2025-05-09 12:02:09","2025-05-09 12:02:09"
"78444","555","5","5","9","20","18","23","27","102","D+","pass","2025-05-09 12:02:10","2025-05-09 12:02:10"
"78445","555","6","8","4","20","18","9","39","98","D","pass","2025-05-09 12:02:10","2025-05-09 12:02:10"
"78446","555","7","8","4","13","16","19","53","113","C","pass","2025-05-09 12:02:10","2025-05-09 12:02:10"
"78447","555","8","5","3","15","18","19","33","93","D-","pass","2025-05-09 12:02:10","2025-05-09 12:02:10"
"78448","555","9","2","7","30","16","11","26","92","D-","pass","2025-05-09 12:02:10","2025-05-09 12:02:10"
"78449","555","10","2","6","30","11","20","35","104","D+","pass","2025-05-09 12:02:10","2025-05-09 12:02:10"
"78450","555","11","6","6","15","13","1","32","73","F","fail","2025-05-09 12:02:10","2025-05-09 12:02:10"
"78451","555","12","9","3","22","7","16","39","96","D","pass","2025-05-09 12:02:10","2025-05-09 12:02:10"
"78452","555","13","3","8","17","16","22","39","105","D+","pass","2025-05-09 12:02:10","2025-05-09 12:02:10"
"78453","555","14","8","6","26","19","14","48","121","C+","pass","2025-05-09 12:02:10","2025-05-09 12:02:10"
"78454","555","15","5","8","18","8","22","34","95","D","pass","2025-05-09 12:02:11","2025-05-09 12:02:11"
"78455","555","16","4","4","19","6","24","39","96","D","pass","2025-05-09 12:02:11","2025-05-09 12:02:11"
"78456","555","17","3","8","15","16","24","45","111","C","pass","2025-05-09 12:02:11","2025-05-09 12:02:11"
"78457","555","18","4","4","25","13","13","34","93","D-","pass","2025-05-09 12:02:11","2025-05-09 12:02:11"
"78458","555","19","4","4","13","11","9","36","77","F","fail","2025-05-09 12:02:12","2025-05-09 12:02:12"
"78459","555","20","7","6","17","7","14","39","90","D-","pass","2025-05-09 12:02:12","2025-05-09 12:02:12"
"78460","555","21","3","6","14","11","21","40","95","D","pass","2025-05-09 12:02:12","2025-05-09 12:02:12"
"78461","555","22","5","5","22","27","14","60","133","B","pass","2025-05-09 12:02:12","2025-05-09 12:02:12"
"78462","555","23","5","3","26","20","12","32","98","D","pass","2025-05-09 12:02:12","2025-05-09 12:02:12"
"78463","555","24","8","4","22","9","14","55","112","C","pass","2025-05-09 12:02:12","2025-05-09 12:02:12"
"78464","555","49","8","6","30","10","16","44","114","C","pass","2025-05-09 12:02:12","2025-05-09 12:02:12"
"78465","555","50","5","5","16","18","24","37","105","D+","pass","2025-05-09 12:02:12","2025-05-09 12:02:12"
"78466","555","51","8","4","18","2","14","45","91","D-","pass","2025-05-09 12:02:12","2025-05-09 12:02:12"
"78467","555","52","10","5","17","18","16","35","101","D","pass","2025-05-09 12:02:12","2025-05-09 12:02:12"
"78468","555","53","7",NULL,"26","2",NULL,NULL,"35",NULL,NULL,"2025-05-09 12:02:12","2025-05-09 13:38:57"
"78469","555","54","4",NULL,"15","18",NULL,NULL,"37",NULL,NULL,"2025-05-09 12:02:12","2025-05-09 13:38:59"
"78470","555","55","7",NULL,"6","5",NULL,NULL,"18",NULL,NULL,"2025-05-09 12:02:13","2025-05-09 13:39:00"
"78471","555","56","9",NULL,"10","8",NULL,NULL,"27",NULL,NULL,"2025-05-09 12:02:13","2025-05-09 13:39:02"
"78472","555","65","5","5","14","1","16","48","89","D-","pass","2025-05-09 12:02:13","2025-05-09 12:02:13"
"78473","555","66","5","5","17","1","16","33","77","F","fail","2025-05-09 12:02:13","2025-05-09 12:02:13"
"78474","555","67","4",NULL,"26","8",NULL,NULL,"38",NULL,NULL,"2025-05-09 12:02:13","2025-05-09 13:39:03"
"78475","556","1","5","2","24","9","22","41","103","D+","pass","2025-05-09 12:02:13","2025-05-09 12:02:13"
"78476","556","2","4","2","18","14","20","49","107","D+","pass","2025-05-09 12:02:13","2025-05-09 12:02:13"
"78477","556","3","7","6","24","12","16","53","118","C","pass","2025-05-09 12:02:13","2025-05-09 12:02:13"
"78478","556","4","4","8","24","16","23","33","108","C-","pass","2025-05-09 12:02:13","2025-05-09 12:02:13"
"78479","556","5","8","4","15","10","19","43","99","D","pass","2025-05-09 12:02:13","2025-05-09 12:02:13"
"78480","556","6","4","6","20","11","16","32","89","D-","pass","2025-05-09 12:02:13","2025-05-09 12:02:13"
"78481","556","7","3","2","24","26","13","37","105","D+","pass","2025-05-09 12:02:13","2025-05-09 12:02:13"
"78482","556","8","5","7","21","16","23","53","125","B-","pass","2025-05-09 12:02:14","2025-05-09 12:02:14"
"78483","556","9","6","3","21","0","19","33","82","F","fail","2025-05-09 12:02:14","2025-05-09 12:02:14"
"78484","556","10","6","7","17","10","22","37","99","D","pass","2025-05-09 12:02:14","2025-05-09 12:02:14"
"78485","556","11","6","3","9","6","23","40","87","D-","pass","2025-05-09 12:02:14","2025-05-09 12:02:14"
"78486","556","12","7","6","14","2","10","43","82","F","fail","2025-05-09 12:02:15","2025-05-09 12:02:15"
"78487","556","13","8","5","18","15","25","45","116","C","pass","2025-05-09 12:02:15","2025-05-09 12:02:15"
"78488","556","14","5","4","19","12","27","38","105","D+","pass","2025-05-09 12:02:15","2025-05-09 12:02:15"
"78489","556","15","4","8","19","0","22","34","87","D-","pass","2025-05-09 12:02:15","2025-05-09 12:02:15"
"78490","556","16","6","6","14","23","20","35","104","D+","pass","2025-05-09 12:02:15","2025-05-09 12:02:15"
"78491","556","17","0","6","19","18","19","52","114","C","pass","2025-05-09 12:02:15","2025-05-09 12:02:15"
"78492","556","18","10","4","22","11","13","30","90","D-","pass","2025-05-09 12:02:15","2025-05-09 12:02:15"
"78493","556","19","2","3","17","20","18","54","114","C","pass","2025-05-09 12:02:15","2025-05-09 12:02:15"
"78494","556","20","2","3","17","18","18","44","102","D+","pass","2025-05-09 12:02:15","2025-05-09 12:02:15"
"78495","556","21","4","6","25","14","12","29","90","D-","pass","2025-05-09 12:02:15","2025-05-09 12:02:15"
"78496","556","22","6","10","15","9","22","42","104","D+","pass","2025-05-09 12:02:15","2025-05-09 12:02:15"
"78497","556","23","0","6","20","22","14","44","106","D+","pass","2025-05-09 12:02:16","2025-05-09 12:02:16"
"78498","556","24","8","7","5","3","13","29","65","F","fail","2025-05-09 12:02:16","2025-05-09 12:02:16"
"78499","556","49","7","7","27","14","16","43","114","C","pass","2025-05-09 12:02:16","2025-05-09 12:02:16"
"78500","556","50","8","4","15","6","30","44","107","D+","pass","2025-05-09 12:02:16","2025-05-09 12:02:16"
"78501","556","51","5","2","15","0","22","49","93","D-","pass","2025-05-09 12:02:16","2025-05-09 12:02:16"
"78502","556","52","2","0","20","10","12","42","86","D-","pass","2025-05-09 12:02:16","2025-05-09 12:02:16"
"78503","556","53","3",NULL,"11","17",NULL,NULL,"31",NULL,NULL,"2025-05-09 12:02:16","2025-05-09 13:39:05"
"78504","556","54","7",NULL,"15","17",NULL,NULL,"39",NULL,NULL,"2025-05-09 12:02:16","2025-05-09 13:39:06"
"78505","556","55","4",NULL,"25","12",NULL,NULL,"41",NULL,NULL,"2025-05-09 12:02:16","2025-05-09 13:39:08"
"78506","556","56","3",NULL,"7","7",NULL,NULL,"17",NULL,NULL,"2025-05-09 12:02:16","2025-05-09 13:39:09"
"78507","556","65","6","6","21","5","12","36","86","D-","pass","2025-05-09 12:02:16","2025-05-09 12:02:16"
"78508","556","66","3","10","28","8","21","34","104","D+","pass","2025-05-09 12:02:16","2025-05-09 12:02:16"
"78509","556","67","3",NULL,"24","6",NULL,NULL,"33",NULL,NULL,"2025-05-09 12:02:16","2025-05-09 13:39:11"
"78510","557","1","5","8","16","18","21","32","100","D","pass","2025-05-09 12:02:17","2025-05-09 12:02:17"
"78511","557","2","2","5","19","10","18","54","108","C-","pass","2025-05-09 12:02:17","2025-05-09 12:02:17"
"78512","557","3","6","4","22","25","28","51","136","B+","pass","2025-05-09 12:02:17","2025-05-09 12:02:17"
"78513","557","4","7","2","22","13","8","38","90","D-","pass","2025-05-09 12:02:17","2025-05-09 12:02:17"
"78514","557","5","9","7","13","15","15","39","98","D","pass","2025-05-09 12:02:17","2025-05-09 12:02:17"
"78515","557","6","6","4","18","10","20","49","107","D+","pass","2025-05-09 12:02:17","2025-05-09 12:02:17"
"78516","557","7","2","4","13","0","7","27","53","F","fail","2025-05-09 12:02:17","2025-05-09 12:02:17"
"78517","557","8","7","4","15","10","19","54","109","C-","pass","2025-05-09 12:02:17","2025-05-09 12:02:17"
"78518","557","9","4","4","15","29","18","43","113","C","pass","2025-05-09 12:02:17","2025-05-09 12:02:17"
"78519","557","10","5","4","29","8","30","44","120","C+","pass","2025-05-09 12:02:17","2025-05-09 12:02:17"
"78520","557","11","4","5","16","8","23","47","103","D+","pass","2025-05-09 12:02:18","2025-05-09 12:02:18"
"78521","557","12","4","6","19","14","8","49","100","D","pass","2025-05-09 12:02:18","2025-05-09 12:02:18"
"78522","557","13","4","5","21","9","27","31","97","D","pass","2025-05-09 12:02:18","2025-05-09 12:02:18"
"78523","557","14","7","1","19","6","24","46","103","D+","pass","2025-05-09 12:02:18","2025-05-09 12:02:18"
"78524","557","15","7","4","15","11","15","55","107","D+","pass","2025-05-09 12:02:18","2025-05-09 12:02:18"
"78525","557","16","7","3","16","19","13","27","85","D-","pass","2025-05-09 12:02:18","2025-05-09 12:02:18"
"78526","557","17","4","4","18","15","14","39","94","D","pass","2025-05-09 12:02:18","2025-05-09 12:02:18"
"78527","557","18","4","7","16","10","21","37","95","D","pass","2025-05-09 12:02:18","2025-05-09 12:02:18"
"78528","557","19","5","2","23","7","16","44","97","D","pass","2025-05-09 12:02:18","2025-05-09 12:02:18"
"78529","557","20","4","7","18","7","26","47","109","C-","pass","2025-05-09 12:02:18","2025-05-09 12:02:18"
"78530","557","21","3","10","20","2","17","43","95","D","pass","2025-05-09 12:02:18","2025-05-09 12:02:18"
"78531","557","22","6","6","12","15","14","39","92","D-","pass","2025-05-09 12:02:18","2025-05-09 12:02:18"
"78532","557","23","3","5","17","19","16","39","99","D","pass","2025-05-09 12:02:18","2025-05-09 12:02:18"
"78533","557","24","3","6","29","7","15","41","101","D","pass","2025-05-09 12:02:19","2025-05-09 12:02:19"
"78534","557","49","4","5","28","3","13","38","91","D-","pass","2025-05-09 12:02:19","2025-05-09 12:02:19"
"78535","557","50","2","5","15","10","24","57","113","C","pass","2025-05-09 12:02:19","2025-05-09 12:02:19"
"78536","557","51","7","5","26","6","19","32","95","D","pass","2025-05-09 12:02:19","2025-05-09 12:02:19"
"78537","557","52","0","3","23","17","20","43","106","D+","pass","2025-05-09 12:02:19","2025-05-09 12:02:19"
"78538","557","53","6",NULL,"10","6",NULL,NULL,"22",NULL,NULL,"2025-05-09 12:02:20","2025-05-09 13:39:12"
"78539","557","54","5",NULL,"1","2",NULL,NULL,"8",NULL,NULL,"2025-05-09 12:02:20","2025-05-09 13:39:15"
"78540","557","55","8",NULL,"27","6",NULL,NULL,"41",NULL,NULL,"2025-05-09 12:02:20","2025-05-09 13:39:16"
"78541","557","56","6",NULL,"9","6",NULL,NULL,"21",NULL,NULL,"2025-05-09 12:02:20","2025-05-09 13:39:18"
"78542","557","65","6","7","30","12","11","47","113","C","pass","2025-05-09 12:02:20","2025-05-09 12:02:20"
"78543","557","66","2","5","21","17","20","42","107","D+","pass","2025-05-09 12:02:20","2025-05-09 12:02:20"
"78544","557","67","9",NULL,"16","3",NULL,NULL,"28",NULL,NULL,"2025-05-09 12:02:20","2025-05-09 13:39:19"
"78545","558","1","2","8","20","10","21","39","100","D","pass","2025-05-09 12:02:20","2025-05-09 12:02:20"
"78546","558","2","7","1","8","10","23","40","89","D-","pass","2025-05-09 12:02:20","2025-05-09 12:02:20"
"78547","558","3","3","2","30","22","27","38","122","C+","pass","2025-05-09 12:02:20","2025-05-09 12:02:20"
"78548","558","4","5","6","19","2","18","41","91","D-","pass","2025-05-09 12:02:20","2025-05-09 12:02:20"
"78549","558","5","4","9","20","10","24","35","102","D+","pass","2025-05-09 12:02:20","2025-05-09 12:02:20"
"78550","558","6","7","5","19","7","16","48","102","D+","pass","2025-05-09 12:02:20","2025-05-09 12:02:20"
"78551","558","7","8","7","24","7","14","31","91","D-","pass","2025-05-09 12:02:20","2025-05-09 12:02:20"
"78552","558","8","4","6","18","19","18","33","98","D","pass","2025-05-09 12:02:21","2025-05-09 12:02:21"
"78553","558","9","6","5","18","13","9","38","89","D-","pass","2025-05-09 12:02:21","2025-05-09 12:02:21"
"78554","558","10","4","9","13","2","23","33","84","F","fail","2025-05-09 12:02:21","2025-05-09 12:02:21"
"78555","558","11","7","6","19","12","23","43","110","C-","pass","2025-05-09 12:02:21","2025-05-09 12:02:21"
"78556","558","12","3","7","13","13","19","41","96","D","pass","2025-05-09 12:02:21","2025-05-09 12:02:21"
"78557","558","13","6","7","20","5","19","39","96","D","pass","2025-05-09 12:02:21","2025-05-09 12:02:21"
"78558","558","14","6","6","0","13","12","36","73","F","fail","2025-05-09 12:02:21","2025-05-09 12:02:21"
"78559","558","15","7","0","30","7","25","34","103","D+","pass","2025-05-09 12:02:21","2025-05-09 12:02:21"
"78560","558","16","7","1","10","1","22","31","72","F","fail","2025-05-09 12:02:21","2025-05-09 12:02:21"
"78561","558","17","4","7","17","4","16","36","84","F","fail","2025-05-09 12:02:22","2025-05-09 12:02:22"
"78562","558","18","6","6","14","8","14","42","90","D-","pass","2025-05-09 12:02:22","2025-05-09 12:02:22"
"78563","558","19","2","7","24","15","29","37","114","C","pass","2025-05-09 12:02:22","2025-05-09 12:02:22"
"78564","558","20","2","4","14","6","12","35","73","F","fail","2025-05-09 12:02:22","2025-05-09 12:02:22"
"78565","558","21","3","8","15","24","13","25","88","D-","pass","2025-05-09 12:02:22","2025-05-09 12:02:22"
"78566","558","22","3","6","18","15","9","34","85","D-","pass","2025-05-09 12:02:22","2025-05-09 12:02:22"
"78567","558","23","5","3","11","3","19","35","76","F","fail","2025-05-09 12:02:23","2025-05-09 12:02:23"
"78568","558","24","4","8","16","4","14","30","76","F","fail","2025-05-09 12:02:23","2025-05-09 12:02:23"
"78569","558","49","2","3","19","8","13","40","85","D-","pass","2025-05-09 12:02:23","2025-05-09 12:02:23"
"78570","558","50","7","8","24","4","17","34","94","D","pass","2025-05-09 12:02:23","2025-05-09 12:02:23"
"78571","558","51","6","4","23","16","14","43","106","D+","pass","2025-05-09 12:02:23","2025-05-09 12:02:23"
"78572","558","52","4","8","20","18","25","36","111","C","pass","2025-05-09 12:02:23","2025-05-09 12:02:23"
"78573","558","53","3",NULL,"26","8",NULL,NULL,"37",NULL,NULL,"2025-05-09 12:02:23","2025-05-09 13:39:21"
"78574","558","54","9",NULL,"28","4",NULL,NULL,"41",NULL,NULL,"2025-05-09 12:02:23","2025-05-09 13:39:22"
"78575","558","55","10",NULL,"4","9",NULL,NULL,"23",NULL,NULL,"2025-05-09 12:02:23","2025-05-09 13:39:23"
"78576","558","56","3",NULL,"6","13",NULL,NULL,"22",NULL,NULL,"2025-05-09 12:02:23","2025-05-09 13:39:25"
"78577","558","65","5","7","17","6","13","33","81","F","fail","2025-05-09 12:02:23","2025-05-09 12:02:23"
"78578","558","66","3","3","23","11","18","36","94","D","pass","2025-05-09 12:02:23","2025-05-09 12:02:23"
"78579","558","67","6",NULL,"22","4",NULL,NULL,"32",NULL,NULL,"2025-05-09 12:02:24","2025-05-09 13:39:27"
"78580","559","1","7","1","17","20","29","35","109","C-","pass","2025-05-09 12:02:24","2025-05-09 12:02:24"
"78581","559","2","1","5","25","5","22","35","93","D-","pass","2025-05-09 12:02:24","2025-05-09 12:02:24"
"78582","559","3","4","8","14","3","24","40","93","D-","pass","2025-05-09 12:02:24","2025-05-09 12:02:24"
"78583","559","4","7","9","24","17","21","40","118","C","pass","2025-05-09 12:02:24","2025-05-09 12:02:24"
"78584","559","5","3","4","15","15","17","38","92","D-","pass","2025-05-09 12:02:24","2025-05-09 12:02:24"
"78585","559","6","4","7","16","10","15","39","91","D-","pass","2025-05-09 12:02:25","2025-05-09 12:02:25"
"78586","559","7","5","4","16","2","18","40","85","D-","pass","2025-05-09 12:02:25","2025-05-09 12:02:25"
"78587","559","8","3","6","28","9","24","26","96","D","pass","2025-05-09 12:02:25","2025-05-09 12:02:25"
"78588","559","9","1","10","26","4","25","32","98","D","pass","2025-05-09 12:02:25","2025-05-09 12:02:25"
"78589","559","10","7","6","16","15","19","42","105","D+","pass","2025-05-09 12:02:25","2025-05-09 12:02:25"
"78590","559","11","6","7","16","16","20","38","103","D+","pass","2025-05-09 12:02:25","2025-05-09 12:02:25"
"78591","559","12","0","5","23","16","17","38","99","D","pass","2025-05-09 12:02:25","2025-05-09 12:02:25"
"78592","559","13","4","5","5","21","17","40","92","D-","pass","2025-05-09 12:02:25","2025-05-09 12:02:25"
"78593","559","14","7","4","23","14","25","26","99","D","pass","2025-05-09 12:02:25","2025-05-09 12:02:25"
"78594","559","15","7","5","20","20","12","46","110","C-","pass","2025-05-09 12:02:25","2025-05-09 12:02:25"
"78595","559","16","4","5","24","15","17","47","112","C","pass","2025-05-09 12:02:25","2025-05-09 12:02:25"
"78596","559","17","6","3","25","9","23","47","113","C","pass","2025-05-09 12:02:25","2025-05-09 12:02:25"
"78597","559","18","8","6","17","12","21","36","100","D","pass","2025-05-09 12:02:26","2025-05-09 12:02:26"
"78598","559","19","7","2","17","11","19","43","99","D","pass","2025-05-09 12:02:26","2025-05-09 12:02:26"
"78599","559","20","2","7","13","4","11","31","68","F","fail","2025-05-09 12:02:26","2025-05-09 12:02:26"
"78600","559","21","6","5","13","9","17","44","94","D","pass","2025-05-09 12:02:26","2025-05-09 12:02:26"
"78601","559","22","6","7","14","6","16","26","75","F","fail","2025-05-09 12:02:26","2025-05-09 12:02:26"
"78602","559","23","3","5","20","25","16","31","100","D","pass","2025-05-09 12:02:26","2025-05-09 12:02:26"
"78603","559","24","5","7","25","14","17","50","118","C","pass","2025-05-09 12:02:26","2025-05-09 12:02:26"
"78604","559","49","7","3","11","6","22","27","76","F","fail","2025-05-09 12:02:26","2025-05-09 12:02:26"
"78605","559","50","1","6","18","18","20","25","88","D-","pass","2025-05-09 12:02:26","2025-05-09 12:02:26"
"78606","559","51","5","0","22","15","16","31","89","D-","pass","2025-05-09 12:02:26","2025-05-09 12:02:26"
"78607","559","52","2","2","20","12","24","34","94","D","pass","2025-05-09 12:02:27","2025-05-09 12:02:27"
